iso3,country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
TUR,Turkiye,6326.25746472488,5906.92348536699,6211.70542960394,6496.07277294612,7061.62219794984,7623.14640948457,8078.5153787571,8477.53328393352,8447.93976396947,7925.30110421185,8472.57809050119,9265.85910238578,9588.32066531438,10269.4489140773,10597.9801881716,11064.6494504662,11279.6169531569,12005.6459824832,12255.0082146169,12238.2950220128,12338.643833135
TUV,Tuvalu,3056.55101983122,3043.15907920605,3320.16858154912,3152.22822039796,3042.6128529965,2864.90524160208,2900.92710155819,3069.67368184077,3230.22109521715,2987.80397939993,2879.29645720352,3028.2511217061,2922.07629963849,3030.55285189857,3035.24325598472,3357.83417700071,3558.61212970652,3666.20189700038,3757.85997284742,4345.99606453315,4233.0183205634
TZA,Tanzania,555.348083496094,573.400146484375,598.421569824219,621.720703125,650.516540527344,680.051208496094,704.502746582031,731.52001953125,752.540466308594,772.929565429688,801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.55895996094,1024.01525878906,1051.7666015625,1041.25964355469
UGA,Uganda,509.19755319016,519.456547890884,547.405338919875,564.720539196569,585.339489080616,604.404813057618,650.270540867444,684.542241787248,722.565167003452,749.342865535423,768.624091660131,816.516366587228,823.580468285493,828.988669729986,845.978664791099,862.934610355811,874.648370639216,871.093880017151,895.07512785438,920.939101515671,917.0350317644
UKR,Ukraine,1409.22265625,1547.2783203125,1644.28125,1814.25854492188,2042.44494628906,2122.6015625,2298.13232421875,2498.35205078125,2567.69409179688,2188.17016601563,2285.93383789063,2418.12084960938,2426.92944335938,2432.41625976563,2308.6435546875,2094.47387695313,2156.0830078125,2217.7529296875,2308.6669921875,2398.07836914063,2324.107421875
URY,Uruguay,11096.3309569487,10643.5574019273,9806.7713064359,9878.75684344081,10366.9067382871,11131.3984890038,11574.470540231,12310.482735502,13165.83628166,13691.71420689,14722.3780081191,15443.9961926395,15949.3176985435,16639.4054750651,17122.0364563225,17125.9016800298,17357.2349992841,17611.6036701032,17608.9441195037,17758.4384372986,16443.3635000843
USA,United States,48379.7551705781,48361.0167607073,48729.1586442625,49662.7520549839,51098.5573007417,52393.4513113092,53335.5896950225,53889.3964951775,53442.7136899777,51611.3217087719,52555.7695134023,52956.6630340962,53738.1476714593,54462.6252412407,55394.4510435329,56572.9188996063,57151.4708448372,58151.7021391854,59526.665698712,60750.9898621637,59194.6665172031
UZB,Uzbekistan,1269.72137546219,1306.60633175114,1341.95995981671,1381.8257280882,1466.6134889113,1549.04577531643,1643.14645619601,1773.75803693248,1904.45855506712,2025.04298646098,2144.6400056546,2271.00936223002,2395.84036755728,2530.68447898703,2659.99075095273,2803.19018021751,2918.67725852903,2995.76761437743,3108.1618786112,3259.36964632494,3249.05191094018
VCT,St. Vincent and the Grenadines,5067.96739467376,5158.56617678847,5441.52648867536,5816.20788359407,6071.94945269221,6244.35953746008,6707.27875985734,6960.17151500732,7019.9950843874,6955.82358345268,6678.04200697308,6674.58198966102,6790.68325958275,6996.57386151332,7116.22071347207,7353.73556054184,7702.8942635647,7872.92690537077,8179.99598957084,8294.67434486665,7989.74651933597
VEN,"Venezuela, RB",3740.0195496928,3796.80579715312,3398.56849937324,3079.6634541359,3580.85417271298,3884.70081071301,4199.39766916963,4496.84905010777,4665.9531880382,4455.4532320933,4332.02681796507,4455.41063337951,4647.37303726595,4653.3645655649,4421.60786723331,4103.1384987005,3382.73477932247,2871.31531165261,2365.59281270712,1762.73734800083,1255.37263090506
VIR,Virgin Islands (U.S.),,,43205.7246740388,43036.1815136022,44466.2872190216,46021.5905731819,47671.567182812,49598.1259079427,50174.7528938473,46862.8076001874,47162.7375570431,43320.176769501,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35174.1019944986,36309.7438446842,35850.7433148653
VNM,Viet Nam,1212.19657794381,1273.8052690094,1340.51670460271,1418.74337471509,1510.94449049599,1609.96268313651,1699.67620343393,1788.9485028957,1856.00519883979,1927.13427057454,2027.58184375924,2132.90453762087,2224.11404253256,2320.08431444934,2439.28655744423,2577.56885340113,2715.57887431272,2868.13680013379,3048.28327602145,3241.07648966529,3303.16949807493
VUT,Vanuatu,2841.73909435642,2676.92934450613,2475.16636434639,2518.521315183,2555.73432279339,2626.85057870874,2780.97475852227,2791.7418410919,2875.08524058992,2888.13715784739,2856.77377649901,2883.22689591881,2849.05448321427,2799.28262661802,2807.83422956759,2854.89412272653,2889.01404801498,2946.96186165079,2960.65376683153,2986.2036911437,2771.87098808052
WLD,World,7858.90796621258,7912.24589263937,7989.62889151096,8131.19308358597,8388.59733771259,8618.44740525166,8890.47332913352,9166.56507078682,9240.5056265252,9005.17592406812,9298.74987325049,9492.82945551876,9630.06477941677,9786.8793911809,9972.4823409961,10161.9445773234,10324.8400705021,10561.100105291,10789.6668089725,10963.6816310515,10541.8118545305
WSM,Samoa,2945.37217923198,3137.46403765812,3291.3424477268,3444.99857743289,3535.73813824914,3755.78242822467,3820.92239453139,3818.25503804332,3925.8743329936,3875.94291686166,4081.15535978003,4201.45663738908,4007.91092846814,3976.39289268132,3967.23730470679,4084.36083819933,4373.23792440391,4393.37316255965,4321.00518344962,4466.08075482035,4283.06392492734
XKX,Kosovo,,,,,,,,,2543.59926351696,2680.86121521141,2822.63359634011,2995.64952029477,3021.35142613995,3163.47189486431,3279.02499043758,3520.62850699375,3739.17562318261,3890.17807271082,4009.12140760339,4219.06693858503,3990.94613053859
YEM,"Yemen, Rep.",2114.67265566851,2129.77268762778,2148.88860494788,2164.86083019467,2185.78999159086,2237.63762643152,2234.74266863312,2235.75075901067,2244.04491655237,2257.46902086832,2356.19960422096,1994.83663337222,1981.45800046603,2014.7289059487,1950.1625450589,1362.1738120601,1197.95865971172,1103.45634849842,1079.32938366255,,
ZAF,South Africa,4700.87555500704,4786.482450463,4916.81498068625,5011.62223150169,5187.35683424034,5406.07581377638,5650.9883176549,5891.42069421698,6009.71963138635,5847.05811084505,5953.94506512821,6067.12482726885,6121.55783860713,6170.87670863373,6155.00589462516,6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272
ZMB,Zambia,804.48463418783,822.020935308251,833.021177549004,863.650190656785,895.475258534826,929.079255855905,968.563565019492,1013.08567432637,1053.58612301068,1110.71918102486,1183.41712409199,1208.46424569634,1258.78938578996,1280.77012176778,1299.01241762504,1295.87788680068,1303.57513869133,1308.76829240086,1321.25045711573,1301.18132976178,1228.73500113195
ZWE,Zimbabwe,1677.34896793251,1690.14666163116,1525.07935706564,1250.91948331231,1165.54447081543,1088.63148420699,1038.22375658033,987.200362596937,803.044944654991,896.915532877845,1056.20884563889,1184.93421020563,1360.15230034275,1367.81831689463,1381.25404125871,1387.12632595026,1378.34256192374,1422.91948946927,1472.14603844842,1357.53087818754,1230.81933361016
