ISO code,Country,Variable code,Variable name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
COL,Colombia,emp,Number of persons engaged (in millions),13.3980197906494,14.2371225357056,14.3336715698242,14.6815271377563,15.246301651001,15.8290681838989,16.4764575958252,17.0571823120117,17.972843170166,18.2545528411865,18.4297657012939,18.8913440704346,19.4976921081543,19.9761848449707,20.3189544677734,20.3993816375732,21.1043548583984,21.1867866516113,21.2779293060303,21.398229598999,21.4365634918213,19.8541221618652,20.8645763397217,22.1632251739502,22.9331722259522
COL,Colombia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.13744306564331,2.16298365592957,2.18431115150452,2.20584893226624,2.22759914398193,2.24956393241882,2.27174520492554,2.29414510726929,2.31676602363586,2.3396098613739,2.36267900466919,2.38597559928894,2.41068816184998,2.43565678596497,2.46088433265686,2.48637270927429,2.51212525367737,2.53814482688904,2.5629780292511,2.58082032203674,2.59878706932068,2.61687898635864,2.63825917243958,2.6601254940033,2.68249130249023
COM,Comoros,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",1609.84704589844,1560.80493164063,1684.23559570313,1730.66528320313,1817.65002441406,1893.56799316406,2047.65625,2026.18078613281,1721.66088867188,1869.52331542969,1954.36828613281,1971.26928710938,2165.333984375,2411.77270507813,2457.904296875,2544.61450195313,2564.31494140625,2751.08032226563,2921.19897460938,2924.58911132813,3017.05200195313,3127.30249023438,3004.84033203125,3068.939453125,3556.45947265625
COM,Comoros,cn,Capital stock at current PPPs (in mil. 2021US$),14423.236328125,14397.912109375,14512.3173828125,14641.109375,14647.3330078125,14687.8408203125,14799.7236328125,14625.4365234375,13941.0712890625,13230.2568359375,12542.0078125,11974.4326171875,11736.00390625,11467.2958984375,12534.5283203125,12244.5595703125,11026.89453125,12180.45703125,13910.3798828125,13164.16796875,13305.9951171875,14107.7275390625,16359.66796875,16621.181640625,16872.62890625
COM,Comoros,emp,Number of persons engaged (in millions),0.129878461360931,0.131936475634575,0.133804082870483,0.135664895176888,0.137888342142105,0.141599759459496,0.144519284367561,0.147463917732239,0.15043243765831,0.153451204299927,0.156533360481262,0.159676238894463,0.162899807095528,0.16620971262455,0.169760540127754,0.17349399626255,0.184889674186707,0.19657501578331,0.208543121814728,0.220825374126434,0.233443468809128,0.246562495827675,0.260146975517273,0.267612248659134,0.274394899606705
CPV,Cabo Verde,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",1296.88122558594,1377.14428710938,1421.68029785156,1526.92602539063,1783.65441894531,1964.29675292969,2092.51635742188,2279.11157226563,2492.54467773438,2679.31665039063,2987.44799804688,3161.33569335938,3462.76025390625,3371.56787109375,3339.935546875,3383.318359375,3504.57666015625,3883.7080078125,4285.701171875,4137.40380859375,4469.19384765625,4018.59033203125,4425.43212890625,4702.669921875,4955.97607421875
CPV,Cabo Verde,cn,Capital stock at current PPPs (in mil. 2021US$),7375.00830078125,7655.93310546875,8011.8828125,8506.830078125,9012.455078125,9736.9248046875,10357.2646484375,11220.626953125,12599.2900390625,14062.248046875,15383.197265625,16946.53125,18193.689453125,17914.353515625,17892.830078125,18316.8515625,19066.953125,19544.255859375,21208.59375,21261.634765625,22759.005859375,22398.501953125,22812.703125,23248.142578125,23191.2109375
CPV,Cabo Verde,emp,Number of persons engaged (in millions),0.137185707688332,0.141815006732941,0.145606070756912,0.149374604225159,0.153055846691132,0.156666979193687,0.160240024328232,0.163809180259705,0.16736663877964,0.170861050486565,0.174261078238487,0.177296996116638,0.180521741509438,0.183913081884384,0.18710370361805,0.190122038125992,0.193183898925781,0.196319624781609,0.199350267648697,0.190366297960281,0.199944838881493,0.18817263841629,0.194290697574615,0.208777323365212,0.214225083589554
CRI,Costa Rica,avh,Average annual hours worked by persons engaged,2376.17,2367.58,2335.04,2362.7,2356.13,2375.4,2357.85,2365.61,2392.57,2397.88,2354.24,2249.27,2289.89,2242.6,2156.56,2135.53,2156.91,2212.38,2185.28,2127.99,2069.25,1929.48,2080.56,2155.99,2176.92
CRI,Costa Rica,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",36877.546875,37243.9453125,38313.24609375,40255.6796875,42172.359375,43224.88671875,46094.05078125,48324.8515625,51741.4140625,55187.75390625,56033.453125,59753.1640625,63723.61328125,69341.015625,69736.3046875,74386.046875,79549.5234375,84453.65625,91981.71875,92919.2109375,98908,89549.6328125,95526.0703125,98657.625,102348.2109375
CRI,Costa Rica,cn,Capital stock at current PPPs (in mil. 2021US$),90692.3515625,96501,103112.4765625,110410.6796875,118490.640625,126734.171875,135507.578125,145490.84375,157845.21875,172129.546875,183540.59375,194755.953125,205350.828125,213107.046875,220579.90625,224642.140625,231003.375,220451.34375,236258.671875,283472.625,341018.78125,394377.03125,401313.125,416184.59375,430450.40625
CRI,Costa Rica,emp,Number of persons engaged (in millions),1.43691301345825,1.49447667598724,1.52548813819885,1.56531858444214,1.60537767410278,1.65547633171082,1.70238769054413,1.76370000839233,1.84317672252655,1.8894704580307,1.88155674934387,1.94077551364899,1.98042011260986,1.97120630741119,2.03173851966858,2.0684666633606,2.10685110092163,2.14619565010071,2.1925356388092,2.1961886882782,2.25467610359192,2.01944756507874,2.1168475151062,2.23018026351929,2.15846085548401
CRI,Costa Rica,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.41007351875305,2.42416906356812,2.44833302497864,2.47273755073547,2.49738550186157,2.52227926254272,2.54742097854614,2.5419225692749,2.53643584251404,2.53096103668213,2.52549815177918,2.5200469493866,2.54592204093933,2.56810927391052,2.5858325958252,2.60367846488953,2.62164735794067,2.63974022865295,2.65795803070068,2.67630171775818,2.6947717666626,2.71336936950684,2.70895266532898,2.70455527305603,2.70017671585083
CYP,Cyprus,avh,Average annual hours worked by persons engaged,1919.71,1926.39,1950.89,1923.21,1916.04,1878.58,1847.3,1832.92,1862.06,1867.72,1847.1,1845,1847.27,1845.27,1810.28,1815.43,1824.33,1839.68,1821.45,1806.56,1812.65,1725.32,1817.6,1836.27,1839.56
CYP,Cyprus,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",15440.3662109375,16542.439453125,17553.97265625,18042.33984375,18366.001953125,19195.61328125,20066.482421875,21419.990234375,23610.36328125,27560.34375,26895.376953125,28080.52734375,27294.23828125,26486.984375,23693.38671875,23212.8984375,23737.021484375,24851.173828125,25941.333984375,26781.970703125,29469.89453125,28597.150390625,29755.818359375,32375.482421875,33958.2265625
CYP,Cyprus,cn,Capital stock at current PPPs (in mil. 2021US$),94510.6875,96924.1015625,99760.109375,99454.4921875,92240.96875,100702.0703125,110834.40625,125825.5078125,137699.921875,152171.84375,161514.9375,181850.75,178874.53125,198057.078125,209694.078125,190625.78125,199460.359375,200803.4375,205665.796875,216150.125,228436.5625,225607.390625,227142.625,234915.203125,242610
CYP,Cyprus,emp,Number of persons engaged (in millions),0.259958535432816,0.26422056555748,0.270015597343445,0.275743246078491,0.285477459430695,0.297005981206894,0.30779641866684,0.3135005235672,0.327384382486343,0.33891823887825,0.339024633169174,0.341125041246414,0.342065840959549,0.329926997423172,0.311482787132263,0.305239051580429,0.31078040599823,0.324484258890152,0.341966480016708,0.362384855747223,0.377147763967514,0.376649588346481,0.387619942426682,0.40172016620636,0.405241817235947
CYP,Cyprus,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.52471995353699,2.55026268959045,2.5698447227478,2.58636069297791,2.60298323631287,2.61971235275269,2.63654899597168,2.65349388122559,2.67054772377014,2.68771100044251,2.70498490333557,2.72236943244934,2.74201726913452,2.76180696487427,2.7817394733429,2.80181574821472,2.82203698158264,2.84240436553955,2.86291837692261,2.88358068466187,2.90439200401306,2.92535352706909,2.94772386550903,2.97051954269409,2.99375128746033
CZE,Czechia,avh,Average annual hours worked by persons engaged,1890.65,1900.41,1823.26,1812.36,1799.21,1813.59,1802.68,1789.1,1774.68,1789.28,1779.33,1798.81,1804.78,1774.42,1761.22,1771.8,1749.72,1773.19,1775.64,1783.56,1783.15,1672.85,1721.58,1779.41,1774.15
CZE,Czechia,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",185703.875,190602.546875,201787.484375,206069.578125,211720.84375,213510.75,216046.28125,222191.765625,236560.96875,235558.59375,245957.609375,253520.484375,264140.125,259824.609375,259490.671875,267352.59375,278957.40625,291864.8125,307279.5625,314857.75,338598.8125,326026.8125,341878.84375,343853.25,340867.03125
CZE,Czechia,cn,Capital stock at current PPPs (in mil. 2021US$),1430499.375,1413136,1413742.75,1414033.125,1486023.25,1502043.5,1519167,1654714.75,1774560.25,1918223.375,1990246.375,1932279.75,2113998.5,2122015.25,2178251,2184698.5,2295950.5,2361040.25,2500518.25,2643814.25,2742330.75,2826762.5,2765371,2824583,2866103
CZE,Czechia,emp,Number of persons engaged (in millions),4.90995788574219,4.86745357513428,4.87510442733765,4.9205470085144,4.88556814193726,4.87975406646729,4.97032785415649,5.03326654434204,5.12680101394653,5.20516967773438,5.10196542739868,5.05762910842896,5.05731868743897,5.08460140228272,5.10739707946777,5.13688278198242,5.21015787124634,5.2646598815918,5.33579540252686,5.39432048797607,5.38132619857788,5.27822017669678,5.32157421112061,5.31761169433594,5.3817195892334
CZE,Czechia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.53320980072022,3.57368922233582,3.58205246925354,3.59043526649475,3.59883761405945,3.60725975036621,3.61570143699646,3.61983227729797,3.62396788597107,3.62810850143433,3.63225340843201,3.63640332221985,3.65747833251953,3.67071223258972,3.69198608398438,3.70266890525818,3.71070146560669,3.72951197624207,3.74300670623779,3.75383734703064,3.76469922065735,3.76918435096741,3.77368021011353,3.77818751335144,3.78270554542542
DEU,Germany,avh,Average annual hours worked by persons engaged,1490.27,1464.53,1457.35,1448.34,1443.07,1442.65,1431.89,1452.42,1453.86,1446.89,1406.77,1425.37,1427.18,1406,1395.73,1400.01,1401.59,1395.83,1388.21,1380.72,1372.04,1313.57,1341.88,1340.14,1335.27
DEU,Germany,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",2454637.5,2491401,2537005.5,2542807,2564189,2557676.5,2619430.25,2676640.75,2725680.75,2807769.5,2844601.25,2931593,3047906.75,3050676,3011243.5,3042857,3107026.5,3222010.25,3317987,3375820.75,3565447.5,3468262.75,3537981,3685139,3663666.5
DEU,Germany,cn,Capital stock at current PPPs (in mil. 2021US$),12583994,12512483,12393276,12186689,12486299,12756074,13010822,14063004,15071173,16060772,16742444,17428348,18167010,18162016,18271434,18535888,18882630,19178750,19554130,19797532,20058936,20244588,20509570,20831474,20999284
DEU,Germany,emp,Number of persons engaged (in millions),39.2541007995606,40.1490707397461,40.074951171875,39.9185104370117,39.5227508544922,39.6837577819824,39.6711311340332,39.8721542358398,40.4395866394043,41.0326194763184,41.1390953063965,41.3852577209473,41.8781890869141,42.3279037475586,42.5923309326172,42.9700469970703,43.3498077392578,43.9107437133789,44.5362663269043,45.1352043151856,45.5520095825195,45.2257537841797,45.3312225341797,45.8390464782715,46.0366134643555
DEU,Germany,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.55247449874878,3.56631898880005,3.57492637634277,3.58355450630188,3.59220337867737,3.60087323188782,3.60956406593323,3.61827564239502,3.62700843811035,3.63576221466064,3.64453721046448,3.65333318710327,3.65577626228333,3.65822052955627,3.66066670417786,3.66311454772949,3.66556406021118,3.66801500320435,3.67046761512756,3.67292213439941,3.67537784576416,3.67783570289612,3.68691277503967,3.69603681564331,3.70520830154419
DNK,Denmark,avh,Average annual hours worked by persons engaged,1456.5,1465.94,1468.68,1462.58,1457.83,1458.08,1451.36,1455.7,1432.77,1429.97,1416.87,1422.29,1436.84,1423.27,1425.75,1413.66,1406.89,1412.02,1404.07,1380.78,1372.39,1340.6,1388.91,1385.05,1379.94
DNK,Denmark,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",155046.390625,158109.515625,158464.046875,164959.5625,155969.6875,161250,160519.46875,169766.28125,179081.4375,186913.609375,189261.5,193644.171875,201473.921875,201507.28125,200370.40625,197769.84375,202925.390625,207519.125,217240.78125,223874.234375,234272.671875,235656.609375,250452.125,245145.46875,246899
DNK,Denmark,cn,Capital stock at current PPPs (in mil. 2021US$),742020.0625,741439.875,768315.25,761590.0625,789135.9375,824923.1875,845391.3125,928145.5625,971898.75,1102590.75,1178392.25,1314619.25,1414238.125,1454499.125,1480694.625,1430468.5,1444586.625,1525994.375,1597723.625,1688915.75,1776820,1878683.5,1909466.125,1965389.875,1998499.625
DNK,Denmark,emp,Number of persons engaged (in millions),2.73507833480835,2.75539684295654,2.78291058540344,2.78403902053833,2.75885486602783,2.7445855140686,2.78331160545349,2.84591889381409,2.91267490386963,2.94904375076294,2.85626459121704,2.78975081443787,2.7865891456604,2.76736116409302,2.76891231536865,2.7860586643219,2.82740926742554,2.87276339530945,2.91630005836487,2.96140289306641,3.00260376930237,2.97140026092529,3.04005861282349,3.15804839134216,3.20203399658203
DNK,Denmark,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.28094434738159,3.30117750167847,3.31471872329712,3.32831573486328,3.34196853637695,3.35567712783813,3.36944198608398,3.38326358795166,3.39714169502258,3.41107678413391,3.42506909370422,3.43911862373352,3.45655488967896,3.47407937049866,3.49169301986694,3.50939559936523,3.52718830108643,3.54507112503052,3.56304430961609,3.58110880851746,3.5992648601532,3.61751317977905,3.63368630409241,3.65001320838928,3.66649580001831
DZA,Algeria,avh,Average annual hours worked by persons engaged,,,,,,,2257.35,2249.99,2246.43,2238.55,2233.13,2227.61,2221.95,2209.09,2195.31,2194.4,2223.7,2250.16,2272.41,2261.34,2252.6,2122.02,2200.77,2237.79,2232.41
DZA,Algeria,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",188130.015625,191770.140625,200676.390625,215475.140625,227591.171875,237896.359375,250033.1875,263488.5625,274666.15625,303611.21875,328965.84375,353576.21875,386317.90625,382615.53125,379412.71875,401549.84375,414641.9375,412247.34375,404589.1875,394138.625,425785.28125,418501.65625,444276.9375,448534.09375,452390.375
DZA,Algeria,cn,Capital stock at current PPPs (in mil. 2021US$),1580558.25,1611737.875,1655857.625,1710353,1769889.75,1835712.75,1907151.125,1981865.125,2064189.125,2162963.5,2271787.5,2385092.75,2485898.25,2381830.5,2478174,2591276.75,2657530.75,2621866.5,2585753.75,2625476.25,2663982.5,2600111,2659781.75,2787721,2916442
DZA,Algeria,emp,Number of persons engaged (in millions),6.15642881393433,6.32022666931152,6.67828559875488,6.97835636138916,6.75358819961548,7.87312889099121,8.12405681610107,8.95882987976074,8.67647838592529,9.23440265655518,9.57050132751465,9.8395357131958,9.70195293426514,10.2749528884888,10.8958702087402,10.3398427963257,10.6938314437866,10.9418792724609,10.9499835968018,11.0875148773193,11.1983909606934,10.4205169677734,10.6965208053589,11.4524326324463,11.6545906066895
DZA,Algeria,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.84962320327759,1.88507950305939,1.90001463890076,1.91506826877594,1.93024098873138,1.94553411006928,1.96094822883606,1.97648453712463,1.99214398860931,2.00792741775513,2.02383589744568,2.03987050056458,2.07550859451294,2.11176919937134,2.14866352081299,2.18620228767395,2.22439670562744,2.26325869560242,2.30279946327209,2.34303092956543,2.38396549224854,2.42561507225037,2.45266890525818,2.48042869567871,2.50891828536987
ECU,Ecuador,avh,Average annual hours worked by persons engaged,1788.7,1800.23,1811.82,1823.49,1835.24,1782.72,1808.51,1772.75,1729.05,1758.1,1734.47,1719.46,1699.53,1664.73,1661.25,1649.27,1620.2,1572.31,1566.36,1568.14,1551.64,1483.37,1570.01,1592.91,1593.77
ECU,Ecuador,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",47053.41796875,53601.33203125,50768.12109375,59143.421875,66953.5390625,74330.2890625,89639.171875,94625.8359375,100198.40625,108861.796875,114386.5234375,124477.03125,134856.0625,141529.34375,148363.1875,153263.390625,150908.265625,147878.140625,154509.09375,168130.28125,176486.40625,162363.671875,181203.28125,192921.421875,193314.28125
ECU,Ecuador,cn,Capital stock at current PPPs (in mil. 2021US$),227083.109375,254276.78125,293958.5625,346799.15625,412104.71875,484842.96875,541796.8125,578560.4375,607573.75,642763.4375,676574.1875,706503.5625,743444.3125,776622.4375,831750.5625,884139.9375,908721.125,1022930.6875,1081118.5,1123067.875,1198505.875,1306296.125,1414991.875,1453070.125,1481233.125
ECU,Ecuador,emp,Number of persons engaged (in millions),4.26739692687988,4.59304189682007,4.8390097618103,4.97953319549561,5.12074422836304,5.56852149963379,5.75522518157959,5.96800088882446,6.21716356277466,6.36085891723633,6.50726318359375,6.73341846466064,6.96347332000732,7.16315507888794,7.35647916793823,7.50406837463379,7.66523742675781,7.75448608398438,7.98127365112305,8.16864776611328,8.24663543701172,7.4028811454773,8.25420379638672,8.44466495513916,8.51595687866211
ECU,Ecuador,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.42876577377319,2.45358872413635,2.48427653312683,2.51534819602966,2.54680848121643,2.57254362106323,2.59416246414185,2.61596298217773,2.63794684410095,2.66011524200439,2.68247008323669,2.70501255989075,2.71133708953857,2.71767663955688,2.7240309715271,2.73040008544922,2.73678398132324,2.74318289756775,2.74959659576416,2.75602555274963,2.76246953010559,2.76892852783203,2.8261821269989,2.79839634895325,2.82538056373596
EGY,Egypt,avh,Average annual hours worked by persons engaged,,,,,,,2350.27,2356.56,2356.48,2364.28,2408.25,2412.97,2346.53,2352.56,2360.88,2377.97,2398.74,2249.63,2296.2,2369.46,2404.45,2159.05,2232.93,2368.25,2368.51
EGY,Egypt,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",329226,338395.9375,342384.9375,390662.1875,393361.6875,399119.59375,422831.96875,471504.125,542532.625,621407.0625,734005.75,824460.125,934655.25,1137924.375,1133990.25,1152323.5,1202024.125,1181271.125,1230013.625,1339952.5,1405859.25,1572728,1625808.625,1650060.375,1698362.25
EGY,Egypt,cn,Capital stock at current PPPs (in mil. 2021US$),575727.375,621886.875,671892.375,719341.125,768081.6875,823975.875,894942.3125,989052.125,1115018.375,1272953.25,1426916.875,1587969.375,1707472,1791000.625,1819816.5,1646325.875,1934589.75,1935129.125,2045096.375,2283960.5,2491935.5,2975873.25,2932152.5,3104355.25,3185428.5
EGY,Egypt,emp,Number of persons engaged (in millions),16.7563495635986,17.0344905853272,17.3433094024658,17.5329399108887,17.9665985107422,18.4727840423584,19.1662712097168,19.7343692779541,21.190954208374,21.7519512176514,22.3931179046631,23.4240779876709,23.1454219818115,23.5930976867676,23.9659538269043,24.2856731414795,24.7602424621582,25.3067359924316,25.9756526947022,25.9848003387451,26.0862483978272,26.2024345397949,27.2030773162842,27.9374485015869,28.6768665313721
EGY,Egypt,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.93587708473206,1.96514070034027,2.00113081932068,2.03778004646301,2.07510042190552,2.11310434341431,2.15180444717407,2.19121313095093,2.2313437461853,2.27220916748047,2.31382298469543,2.35619902610779,2.39559030532837,2.43564009666443,2.47635960578918,2.51775979995728,2.5598521232605,2.58862996101379,2.61768794059753,2.64707231521606,2.67678642272949,2.70683407783508,2.75470471382141,2.80485892295837,2.85743236541748
ESP,Spain,avh,Average annual hours worked by persons engaged,1758.4,1753.09,1762.65,1762.22,1751.27,1735.05,1717.97,1707.05,1694.87,1705.07,1711.16,1703.21,1708.59,1699.22,1688.11,1688.15,1689.96,1696.84,1688.79,1693.5,1678.23,1562.68,1633.47,1653.44,1637.99
ESP,Spain,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",926556.875,999065.1875,1062875.5,1124798.25,1108635.75,1147920.5,1193235.5,1264517.75,1327575.875,1377741.5,1359119.375,1356952.625,1357424.125,1330384.75,1270514.25,1283157,1343450.625,1378816.375,1429848.875,1427323.5,1523436.125,1369542.625,1463148.125,1518430.25,1554973.125
ESP,Spain,cn,Capital stock at current PPPs (in mil. 2021US$),5036082.5,5062581,4899883,5042006.5,5356534.5,5923882,6430453,8084798,9786449,10438100,10865542,11383080,11563922,11686758,11928171,11782955,11902534,12361840,12436180,12419885,12985419,12958272,13126397,13357267,13514154
ESP,Spain,emp,Number of persons engaged (in millions),15.8899917602539,16.7095985412598,17.2715892791748,17.6519527435303,18.2189865112305,18.9272861480713,19.6944122314453,20.5240821838379,21.1619625091553,21.1621417999268,19.8330078125,19.4772911071777,18.9978351593018,18.1855907440186,17.7899723052979,17.9778270721436,18.5016555786133,18.8996028900147,19.4177379608154,19.8492450714111,20.3613681793213,19.4599609375,19.9853763580322,20.5351524353027,20.927074432373
ESP,Spain,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.61861324310303,2.63542246818543,2.65172410011292,2.66812658309937,2.68463063240051,2.70123672485352,2.71794581413269,2.73475813865662,2.75167417526245,2.76869511604309,2.78582119941711,2.80305314064026,2.82275176048279,2.84258842468262,2.8625648021698,2.88268136978149,2.90293955802918,2.92333984375,2.94388365745544,2.96457171440125,2.9854052066803,3.00638508796692,3.02822971343994,3.05045986175537,3.07308387756348
EST,Estonia,avh,Average annual hours worked by persons engaged,1926.46,1883.54,1876.52,1878.6,1883.98,1891.72,1912.59,1905.56,1903.17,1873.92,1744.76,1785.29,1827.35,1795.75,1776.85,1770.75,1763.31,1766.72,1768.13,1707.3,1694.29,1637.23,1625.45,1601.72,1605.74
EST,Estonia,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",16203.8447265625,16834.626953125,17528.185546875,19182.6953125,19870.54296875,21032.470703125,22040.20703125,23927.98828125,26041.439453125,26853.05859375,24431.111328125,24905.060546875,27764.078125,29398.404296875,29792.123046875,30560.27734375,32197.626953125,33742.87890625,34930.87109375,35916.59765625,38606.8203125,38450.125,39897.87890625,40494.19921875,40135.8828125
EST,Estonia,cn,Capital stock at current PPPs (in mil. 2021US$),65989.5546875,65149.9609375,66937.65625,64669.4765625,73484.5625,80923.234375,91382.03125,108491.4765625,124641.953125,142670.046875,159829.140625,169445.96875,190105.75,191221.828125,195668,192039.65625,196371.828125,196848.46875,215997.09375,239458.171875,256818.640625,273598.625,282763.1875,293264.53125,304093.25
EST,Estonia,emp,Number of persons engaged (in millions),0.591208636760712,0.584144711494446,0.587331116199493,0.587416231632233,0.599857270717621,0.597768247127533,0.611144363880158,0.641086161136627,0.64305704832077,0.642169177532196,0.576728761196137,0.547938704490662,0.583612203598023,0.592996060848236,0.600521326065064,0.60554701089859,0.624189615249634,0.625364899635315,0.643098711967468,0.649465143680573,0.657355189323425,0.638945937156677,0.640259146690369,0.677998721599579,0.690943121910095
EST,Estonia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.24632954597473,3.30235552787781,3.31723690032959,3.33218550682068,3.34720134735107,3.36228489875793,3.37743639945984,3.39626121520996,3.41519117355347,3.43422651290894,3.4533679485321,3.47261595726013,3.48813080787659,3.49925565719605,3.51936936378479,3.49702787399292,3.50818061828613,3.5126519203186,3.52385497093201,3.54636764526367,3.53396797180176,3.52161145210266,3.54196763038635,3.56257843971252,3.5834481716156
ETH,Ethiopia,avh,Average annual hours worked by persons engaged,,,,,,,1478.6,1487.81,1497.35,1507.76,1517.98,1528.85,1539.6,1550.29,1561.16,1562.35,1563.7,1564.91,1566.4,1567.6,1569.3,1456.36,1551.35,1595.83,1599.42
ETH,Ethiopia,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",42357.5703125,40396.8203125,44273.265625,42201.828125,42008.76953125,45943.5546875,56423.41015625,59288.72265625,68903.296875,76866.8359375,80362.78125,93641.390625,99500.1171875,111351.9921875,122074.3984375,140793.984375,157931.390625,183339.015625,198225.515625,206121.28125,233153.65625,256841.953125,303623.5,340932.25,362750.40625
ETH,Ethiopia,cn,Capital stock at current PPPs (in mil. 2021US$),74302.453125,85618.9609375,100081.8984375,116394.28125,132893.984375,153567.765625,171941.34375,190049.1875,207876.359375,227842.5625,254432.734375,284095.46875,319753.28125,333845.3125,342542,403749.625,457843.34375,498244.8125,604153,611142.3125,708653.1875,676592.375,779446.875,832306.6875,878424.125
ETH,Ethiopia,emp,Number of persons engaged (in millions),26.9397487640381,27.8418121337891,28.5217742919922,29.1544952392578,29.8515720367432,30.6942863464355,31.8164806365967,32.8400573730469,34.2288932800293,35.5576591491699,36.9297981262207,38.3853988647461,40.2206535339356,42.1914443969727,44.1512832641602,45.7931327819824,47.3512115478516,49.0577621459961,50.7622985839844,52.5627975463867,52.8055839538574,53.0328559875488,53.2123832702637,55.1269912719727,56.9415702819824
ETH,Ethiopia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.17748808860779,1.1895649433136,1.1984555721283,1.20741271972656,1.21643686294556,1.22552835941315,1.23468780517578,1.24391579627991,1.25321269035339,1.26257908344269,1.27201545238495,1.28152239322662,1.29974734783173,1.3182315826416,1.33697867393494,1.35599231719971,1.37527632713318,1.39483463764191,1.41467106342316,1.43478965759277,1.45519435405731,1.47588920593262,1.49691438674927,1.51901984214783,1.54227304458618
FIN,Finland,avh,Average annual hours worked by persons engaged,1662.93,1651.85,1637.51,1630.32,1624.43,1625.67,1615.34,1610.21,1606.61,1602.52,1581.9,1587.65,1579.65,1567.93,1560.49,1556.48,1554.89,1554.67,1548.45,1546.65,1536.44,1528.76,1526.75,1512.55,1496.85
FIN,Finland,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",124451.6640625,129883.4375,132723.171875,138184.03125,138025.796875,143428.4375,145608.625,152893.9375,164038.984375,175932.359375,177628.46875,179804.171875,193853.453125,193664.546875,190791.765625,190901.875,195459.828125,199777.015625,201881.765625,203493.40625,212872.046875,211663.296875,218481.21875,219825.796875,222053.53125
FIN,Finland,cn,Capital stock at current PPPs (in mil. 2021US$),830668.0625,835870.1875,825047.0625,803279.375,820185.375,857664.75,903842.875,976642.3125,1025299.875,1165013.125,1289804.75,1317500.75,1362857.5,1411512,1445087.25,1363750.375,1347282.375,1379193.5,1378019,1468667.875,1561393,1696169.75,1786506.25,1830036.125,1850916.75
FIN,Finland,emp,Number of persons engaged (in millions),2.25329399108887,2.2997875213623,2.33547353744507,2.36436176300049,2.36996603012085,2.38246250152588,2.41887784004211,2.46436095237732,2.51889038085938,2.57507419586182,2.50976514816284,2.49096274375916,2.52865815162659,2.5441722869873,2.52381086349487,2.50961136817932,2.51762652397156,2.53206396102905,2.54737663269043,2.61336588859558,2.65216207504272,2.58947658538818,2.6494824886322,2.74890518188477,2.77818250656128
FIN,Finland,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.11406540870667,3.13166737556458,3.15149402618408,3.17144656181335,3.19152498245239,3.21173048019409,3.23206400871277,3.25252652168274,3.27311825752258,3.2938404083252,3.31469392776489,3.33567929267883,3.35402321815491,3.37246775627136,3.39101386070251,3.40966200828552,3.42841267585754,3.44726634025574,3.46622395515442,3.48528575897217,3.50445199012756,3.52372407913208,3.54863691329956,3.57393145561218,3.59961485862732
FJI,Fiji,ccon,"Real consumption of households and government, at current PPPs (in mil. 2021US$)",4264.7861328125,4681.318359375,4849.142578125,4464.6591796875,4538.79736328125,5094.2041015625,5238.30322265625,6107.25244140625,6149.96435546875,6318.4609375,6407.91455078125,6703.7802734375,7107.22900390625,7741.447265625,8045.5224609375,9441.251953125,9773.66015625,10081.9384765625,10544.1455078125,11019.09765625,11410.826171875,10464.408203125,10103.20703125,11815.623046875,12635.2275390625
